curriculum_track,skill_name,recommendation,generated_by,date_generated
IT Network Technology,power query,Additional skill that could be added or strengthened: power query,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,powercenter,Additional skill that could be added or strengthened: powercenter,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,presto,Additional skill that could be added or strengthened: presto,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,prometheus,Additional skill that could be added or strengthened: prometheus,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,puppet,Additional skill that could be added or strengthened: puppet,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,pyspark,Additional skill that could be added or strengthened: pyspark,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,pytorch,Additional skill that could be added or strengthened: pytorch,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,qlik,Additional skill that could be added or strengthened: qlik,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,qlikview,Additional skill that could be added or strengthened: qlikview,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,query optimization,Additional skill that could be added or strengthened: query optimization,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,r,Additional skill that could be added or strengthened: r,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,r language,Additional skill that could be added or strengthened: r language,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,rabbitmq,Additional skill that could be added or strengthened: rabbitmq,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,rails,Additional skill that could be added or strengthened: rails,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,react,Additional skill that could be added or strengthened: react,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,react.js,Additional skill that could be added or strengthened: react.js,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,reactjs,Additional skill that could be added or strengthened: reactjs,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,recommendation systems,Additional skill that could be added or strengthened: recommendation systems,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,recommender systems,Additional skill that could be added or strengthened: recommender systems,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,redhat,Additional skill that could be added or strengthened: redhat,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,redis,Additional skill that could be added or strengthened: redis,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,redshift,Additional skill that could be added or strengthened: redshift,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,reinforcement learning,Additional skill that could be added or strengthened: reinforcement learning,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,rest apis,Additional skill that could be added or strengthened: rest apis,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,restful api,Additional skill that could be added or strengthened: restful api,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,restful apis,Additional skill that could be added or strengthened: restful apis,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,ruby,Additional skill that could be added or strengthened: ruby,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,ruby on rails,Additional skill that could be added or strengthened: ruby on rails,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,saas,Additional skill that could be added or strengthened: saas,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,sap businessobjects,Additional skill that could be added or strengthened: sap businessobjects,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,sap bw,Additional skill that could be added or strengthened: sap bw,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,sap hana,Additional skill that could be added or strengthened: sap hana,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,scikit-learn,Additional skill that could be added or strengthened: scikit-learn,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,scipy,Additional skill that could be added or strengthened: scipy,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,scrum,Additional skill that could be added or strengthened: scrum,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,scss,Additional skill that could be added or strengthened: scss,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,sd-wan,Additional skill that could be added or strengthened: sd-wan,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,seaborn,Additional skill that could be added or strengthened: seaborn,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,serverless,Additional skill that could be added or strengthened: serverless,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,service oriented architecture,Additional skill that could be added or strengthened: service oriented architecture,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,shell scripting,Additional skill that could be added or strengthened: shell scripting,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,siem,Additional skill that could be added or strengthened: siem,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,snowflake,Additional skill that could be added or strengthened: snowflake,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,snowflake schema,Additional skill that could be added or strengthened: snowflake schema,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,sns,Additional skill that could be added or strengthened: sns,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,soa,Additional skill that could be added or strengthened: soa,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,soap,Additional skill that could be added or strengthened: soap,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,software development lifecycle,Additional skill that could be added or strengthened: software development lifecycle,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,solr,Additional skill that could be added or strengthened: solr,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,spacy,Additional skill that could be added or strengthened: spacy,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,spark,Additional skill that could be added or strengthened: spark,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,spark mllib,Additional skill that could be added or strengthened: spark mllib,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,spark sql,Additional skill that could be added or strengthened: spark sql,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,spark streaming,Additional skill that could be added or strengthened: spark streaming,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,splunk,Additional skill that could be added or strengthened: splunk,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,spring,Additional skill that could be added or strengthened: spring,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,spring boot,Additional skill that could be added or strengthened: spring boot,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,sql queries,Additional skill that could be added or strengthened: sql queries,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,sql scripting,Additional skill that could be added or strengthened: sql scripting,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,sql server,Additional skill that could be added or strengthened: sql server,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,sqlite,Additional skill that could be added or strengthened: sqlite,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,sqs,Additional skill that could be added or strengthened: sqs,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,ssas,Additional skill that could be added or strengthened: ssas,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,ssrs,Additional skill that could be added or strengthened: ssrs,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,star schema,Additional skill that could be added or strengthened: star schema,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,statistical modeling,Additional skill that could be added or strengthened: statistical modeling,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,statistics,Additional skill that could be added or strengthened: statistics,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,storm,Additional skill that could be added or strengthened: storm,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,stream processing,Additional skill that could be added or strengthened: stream processing,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,struts,Additional skill that could be added or strengthened: struts,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,swift,Additional skill that could be added or strengthened: swift,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,switching,Additional skill that could be added or strengthened: switching,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,t-sql,Additional skill that could be added or strengthened: t-sql,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,tableau,Additional skill that could be added or strengthened: tableau,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,talend,Additional skill that could be added or strengthened: talend,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,tdd,Additional skill that could be added or strengthened: tdd,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,teamcity,Additional skill that could be added or strengthened: teamcity,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,tensorflow,Additional skill that could be added or strengthened: tensorflow,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,teradata,Additional skill that could be added or strengthened: teradata,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,terraform,Additional skill that could be added or strengthened: terraform,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,time series,Additional skill that could be added or strengthened: time series,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,tomcat,Additional skill that could be added or strengthened: tomcat,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,travis ci,Additional skill that could be added or strengthened: travis ci,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,tsql,Additional skill that could be added or strengthened: tsql,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
IT Network Technology,typescript,Additional skill that could be added or strengthened: typescript,auto_sbert_siamese_v1,2025-12-06T05:04:28.096110
